question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct,Latitude,Longitude
116796,63509,2020,Kansas,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/30/20,2002/6/20,,,FALSE,DEM,,FALSE,FALSE,2002/10/20 16:42,,http://www.dfmresearch.com/uploads/2020_Kansas_Rail_Survey__Amtrak_Topline.pdf,general,Trump,Donald Trump,REP,53,38.5,-98
116697,63477,2020,New Hampshire,294,McLaughlin & Associates,112,American Conservative Union,McLaughlin & Associates,203,McLaughlin & Associates,C/D,400,lv,lv,Live Phone,U.S. President,0,,2002/4/20,2002/5/20,,,FALSE,REP,,FALSE,FALSE,2002/7/20 13:09,horserace source: https://twitter.com/JMcLaughlinSTK/status/1225720335942717440,https://www.insidesources.com/n-h-voters-oppose-medicare-for-all-by-2-to-1-margin/,general,Biden,Joseph R. Biden Jr.,DEM,45,44,-71.5
116697,63477,2020,New Hampshire,294,McLaughlin & Associates,112,American Conservative Union,McLaughlin & Associates,203,McLaughlin & Associates,C/D,400,lv,lv,Live Phone,U.S. President,0,,2002/4/20,2002/5/20,,,FALSE,REP,,FALSE,FALSE,2002/7/20 13:09,horserace source: https://twitter.com/JMcLaughlinSTK/status/1225720335942717440,https://www.insidesources.com/n-h-voters-oppose-medicare-for-all-by-2-to-1-margin/,general,Trump,Donald Trump,REP,49,44,-71.5
116698,63477,2020,New Hampshire,294,McLaughlin & Associates,112,American Conservative Union,McLaughlin & Associates,203,McLaughlin & Associates,C/D,400,lv,lv,Live Phone,U.S. President,0,,2002/4/20,2002/5/20,,,FALSE,REP,,FALSE,FALSE,2002/7/20 13:09,horserace source: https://twitter.com/JMcLaughlinSTK/status/1225720335942717440,https://www.insidesources.com/n-h-voters-oppose-medicare-for-all-by-2-to-1-margin/,general,Sanders,Bernard Sanders,DEM,45,44,-71.5
116698,63477,2020,New Hampshire,294,McLaughlin & Associates,112,American Conservative Union,McLaughlin & Associates,203,McLaughlin & Associates,C/D,400,lv,lv,Live Phone,U.S. President,0,,2002/4/20,2002/5/20,,,FALSE,REP,,FALSE,FALSE,2002/7/20 13:09,horserace source: https://twitter.com/JMcLaughlinSTK/status/1225720335942717440,https://www.insidesources.com/n-h-voters-oppose-medicare-for-all-by-2-to-1-margin/,general,Trump,Donald Trump,REP,48,44,-71.5
116674,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Biden,Joseph R. Biden Jr.,DEM,40,33.836082,-81.163727
116674,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Trump,Donald Trump,REP,52,33.836082,-81.163727
116675,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Sanders,Bernard Sanders,DEM,40,33.836082,-81.163727
116675,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Trump,Donald Trump,REP,52,33.836082,-81.163727
116676,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Steyer,Tom Steyer,DEM,39,33.836082,-81.163727
116676,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Trump,Donald Trump,REP,52,33.836082,-81.163727
116677,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Warren,Elizabeth Warren,DEM,36,33.836082,-81.163727
116677,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Trump,Donald Trump,REP,54,33.836082,-81.163727
116678,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Buttigieg,Pete Buttigieg,DEM,34,33.836082,-81.163727
116678,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Trump,Donald Trump,REP,52,33.836082,-81.163727
116679,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Yang,Andrew Yang,DEM,34,33.836082,-81.163727
116679,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Trump,Donald Trump,REP,52,33.836082,-81.163727
116680,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Klobuchar,Amy Klobuchar,DEM,32,33.836082,-81.163727
116680,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Trump,Donald Trump,REP,52,33.836082,-81.163727
116681,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Bloomberg,Michael Bloomberg,DEM,33,33.836082,-81.163727
116681,63470,2020,South Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1756,rv,rv,IVR/Online,U.S. President,0,,1/31/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/6/20 19:33,,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-poll-biden-leads-presidential-primary-among-likely-democratic-voters-but-many-open-to-changing-their-mind-before-election-day-trump-and-graham-lead-comfortably-in-general-election-matchups,general,Trump,Donald Trump,REP,53,33.836082,-81.163727
116543,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:55,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Sanders,Bernard Sanders,DEM,47.2,,
116543,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:55,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Trump,Donald Trump,REP,44.9,,
116544,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:55,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Warren,Elizabeth Warren,DEM,42.5,,
116544,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:55,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Trump,Donald Trump,REP,45.7,,
116545,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:56,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Biden,Joseph R. Biden Jr.,DEM,45.8,,
116545,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:56,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Trump,Donald Trump,REP,45.4,,
116546,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:56,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Buttigieg,Pete Buttigieg,DEM,44.6,,
116546,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:56,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Trump,Donald Trump,REP,44.3,,
116547,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:56,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Bloomberg,Michael Bloomberg,DEM,43.2,,
116547,63435,2020,,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,,1600,rv,rv,Online,U.S. President,0,,1/30/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 16:56,,https://projects.fivethirtyeight.com/polls/20200203_National.pdf,general,Trump,Donald Trump,REP,44.6,,
116515,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Bloomberg,Michael Bloomberg,DEM,47,,
116515,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Trump,Donald Trump,REP,40,,
116516,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Biden,Joseph R. Biden Jr.,DEM,46,,
116516,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Trump,Donald Trump,REP,42,,
116517,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Sanders,Bernard Sanders,DEM,46,,
116517,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Trump,Donald Trump,REP,42,,
116518,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Warren,Elizabeth Warren,DEM,43,,
116518,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Trump,Donald Trump,REP,42,,
116519,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Buttigieg,Pete Buttigieg,DEM,42,,
116519,63433,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,7178,rv,rv,Online,U.S. President,0,,1/27/20,2002/2/20,,,FALSE,,,FALSE,FALSE,2002/3/20 13:37,,https://morningconsult.com/2020-democratic-primary/,general,Trump,Donald Trump,REP,41,,
116658,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:06,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Biden,Joseph R. Biden Jr.,DEM,34,47.650589,-100.437012
116658,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:06,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,59,47.650589,-100.437012
116659,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:06,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Sanders,Bernard Sanders,DEM,32,47.650589,-100.437012
116659,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:06,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,61,47.650589,-100.437012
116660,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:06,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Klobuchar,Amy Klobuchar,DEM,33,47.650589,-100.437012
116660,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:06,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,59,47.650589,-100.437012
116661,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:06,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Bloomberg,Michael Bloomberg,DEM,32,47.650589,-100.437012
116661,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:06,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,59,47.650589,-100.437012
116662,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Warren,Elizabeth Warren,DEM,31,47.650589,-100.437012
116662,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,62,47.650589,-100.437012
116663,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Buttigieg,Pete Buttigieg,DEM,31,47.650589,-100.437012
116663,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,600,a,a,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,59,47.650589,-100.437012
116664,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Biden,Joseph R. Biden Jr.,DEM,38,47.650589,-100.437012
116664,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,57,47.650589,-100.437012
116665,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Sanders,Bernard Sanders,DEM,35,47.650589,-100.437012
116665,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,60,47.650589,-100.437012
116666,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Klobuchar,Amy Klobuchar,DEM,36,47.650589,-100.437012
116666,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,57,47.650589,-100.437012
116667,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Bloomberg,Michael Bloomberg,DEM,36,47.650589,-100.437012
116667,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,56,47.650589,-100.437012
116668,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Warren,Elizabeth Warren,DEM,34,47.650589,-100.437012
116668,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,59,47.650589,-100.437012
116669,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Buttigieg,Pete Buttigieg,DEM,34,47.650589,-100.437012
116669,63466,2020,North Dakota,788,DFM Research,,,DFM Research,69,DFM Research,B/C,,lv,lv,Live Phone,U.S. President,0,,1/28/20,2002/1/20,,,FALSE,,,FALSE,FALSE,2002/6/20 13:07,,https://www.scribd.com/document/445899431/DFM-Polling-Memo,general,Trump,Donald Trump,REP,57,47.650589,-100.437012
116650,63464,2020,Tennessee,289,Mason-Dixon Polling & Research Inc.,,,Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,1/28/20,1/30/20,,,FALSE,,,FALSE,FALSE,2002/6/20 12:25,,https://www.realclearpolitics.com/docs/2020/TNPoll120Part2.pdf,general,Biden,Joseph R. Biden Jr.,DEM,39,35.860119,-86.660156
116650,63464,2020,Tennessee,289,Mason-Dixon Polling & Research Inc.,,,Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,1/28/20,1/30/20,,,FALSE,,,FALSE,FALSE,2002/6/20 12:25,,https://www.realclearpolitics.com/docs/2020/TNPoll120Part2.pdf,general,Trump,Donald Trump,REP,55,35.860119,-86.660156
116651,63464,2020,Tennessee,289,Mason-Dixon Polling & Research Inc.,,,Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,1/28/20,1/30/20,,,FALSE,,,FALSE,FALSE,2002/6/20 12:25,,https://www.realclearpolitics.com/docs/2020/TNPoll120Part2.pdf,general,Sanders,Bernard Sanders,DEM,37,35.860119,-86.660156
116651,63464,2020,Tennessee,289,Mason-Dixon Polling & Research Inc.,,,Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,1/28/20,1/30/20,,,FALSE,,,FALSE,FALSE,2002/6/20 12:25,,https://www.realclearpolitics.com/docs/2020/TNPoll120Part2.pdf,general,Trump,Donald Trump,REP,57,35.860119,-86.660156
116652,63464,2020,Tennessee,289,Mason-Dixon Polling & Research Inc.,,,Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,1/28/20,1/30/20,,,FALSE,,,FALSE,FALSE,2002/6/20 12:25,,https://www.realclearpolitics.com/docs/2020/TNPoll120Part2.pdf,general,Warren,Elizabeth Warren,DEM,36,35.860119,-86.660156
116652,63464,2020,Tennessee,289,Mason-Dixon Polling & Research Inc.,,,Mason-Dixon Polling & Research Inc.,197,Mason-Dixon Polling & Research Inc.,B+,625,rv,rv,Live Phone,U.S. President,0,,1/28/20,1/30/20,,,FALSE,,,FALSE,FALSE,2002/6/20 12:25,,https://www.realclearpolitics.com/docs/2020/TNPoll120Part2.pdf,general,Trump,Donald Trump,REP,57,35.860119,-86.660156
